genes	logFC	logCPM	LR	PValue	FDR
CHID1	0.352232599137586	9.7669859560195	601.143084216703	9.44429428831443e-133	7.22630505144429e-132
KRR1	0.352160723024734	9.69015983255127	503.822996087227	1.40013456754946e-111	9.43628892927729e-111
CRY1	0.352084802655046	9.57109005691011	423.982040985371	3.3167868724066e-94	1.98886966294641e-93
ILVBL	0.351730490380844	9.63199485057763	443.734973788538	1.66563442638395e-98	1.02319752692258e-97
PTS	0.351727657750153	9.68272384938126	494.078330716628	1.84680581576933e-109	1.22429531834969e-108
EMX2	0.351509073797985	9.52736098058531	585.498250461726	2.38841054370571e-129	1.7868515820381e-128
SNTA1	0.351468483320415	9.54280271276923	473.94083481803	4.44858382545557e-105	2.85653483557561e-104
OXTR	0.351148649917663	9.52616816415222	600.029210757268	1.64985379754966e-132	1.25947300668329e-131
AKAP8	0.351037402177007	9.58458920585801	418.149180929322	6.17022523332055e-93	3.65899702512538e-92
FN3K	0.350886495018923	9.53882948288287	490.358326779166	1.19081514525758e-108	7.84965094754983e-108
PHLDA2	0.350869471050002	9.54105076945905	479.66481990071	2.52742434047605e-106	1.63775116910769e-105
TRMT112	0.35085358939881	10.0635163137678	1062.04364864698	5.86965856535406e-233	7.06923441778807e-232
STOML2	0.35039073714213	9.7894456079294	625.109542184509	5.78705522540171e-138	4.55799492514972e-137
ACTR1B	0.350109936390689	9.61254421187108	425.576889017859	1.49138311867207e-94	8.96727420157628e-94
RARA	0.349864843270424	9.56135096686664	426.692824959959	8.52512582963441e-95	5.13525637227872e-94
ITPKC	0.349843021039622	9.53308446594013	523.773966964211	6.38956151111568e-116	4.42961986980873e-115
MCUB	0.349565938293582	9.72614299294965	538.957749818641	3.17813424546103e-119	2.24482592540607e-118
SOX2	0.349534079169292	10.0164453576829	724.140202369395	1.6841626966779e-159	1.4803924359461e-158
RFK	0.349344227258092	9.64568528540691	449.333541441956	1.00729259243276e-99	6.24578049815855e-99
CDON	0.349338136134793	9.51243429279303	1105.28073998895	2.35043666258961e-242	2.94889171169903e-241
LMO4	0.348956840968207	9.91893531313395	810.07395228275	3.48192610498574e-178	3.34507595991079e-177
TMEM38A	0.348943466933507	9.52428766475109	620.956616353025	4.63123520744297e-137	3.6389848138293e-136
NPEPPS	0.348403813510218	9.67272375691584	473.565415552919	5.36925948007915e-105	3.44549182543198e-104
FAM127A	0.348165170942457	9.78661284287689	612.939652505578	2.56667638283323e-135	1.99465124692537e-134
RELA	0.34793943503588	9.63310329687589	434.721294874078	1.52514628831058e-96	9.26855588805521e-96
ZNF274	0.347866332199844	9.56650351526267	416.647956215486	1.30937824598434e-92	7.7485209977034e-92
RAB11FIP5	0.347837784000624	9.52512158235614	603.945914640091	2.32025569382596e-133	1.78014824163346e-132
NDN	0.347677978076217	9.56303311644398	419.379153770562	3.33104902574827e-93	1.98066689823403e-92
ZNF544	0.347592163917867	9.56102975484644	421.416862929385	1.19963883475919e-93	7.16534203800795e-93
MRPS2	0.347349712706514	9.63690392871784	436.324869626507	6.82816131369544e-97	4.15339705039004e-96
NCBP2-AS2	0.347100037485169	9.67471113112258	471.960434141234	1.19995728020251e-104	7.68282325724496e-104
DHRS13	0.346910700819933	9.55615442732792	426.656076159074	8.68359009224493e-95	5.22912306283001e-94
LZTS3	0.346653901567323	9.52820615680704	559.651384562494	1.00104740713196e-123	7.26995570316691e-123
LRRC2	0.346244025257666	9.51860398293695	740.862859144807	3.8918951100467e-163	3.49057090574817e-162
KCTD3	0.346000172494897	9.59217495779265	406.745601280571	1.87297636088443e-90	1.08571363349399e-89
TTC32	0.345943681393926	9.58276524206969	405.743337059968	3.095311311655e-90	1.79060737142898e-89
CMSS1	0.345880634225395	9.67751081558553	471.455635729828	1.54529988548306e-104	9.88434164584844e-104
PURB	0.345650052776546	9.65241738251359	445.64569293712	6.39356993817764e-99	3.94342996062616e-98
JAM3	0.345480743083081	9.59142431806139	405.327520147177	3.81258379810769e-90	2.20361570252887e-89
HS3ST3A1	0.345306211097258	9.51283803158119	1042.61576861011	9.80222893894469e-229	1.16499784419266e-227
ANO6	0.345067404584715	9.5863355540414	403.654423639564	8.81904358494852e-90	5.0854264112161e-89
