genes	logFC	logCPM	LR	PValue	FDR
ZNF70	0.0759310806774515	9.51363918357427	45.7820633824049	1.32168204757965e-11	2.03496588940818e-11
RAB1B	0.0758775513557635	9.63872073868527	16.4048881135386	5.1153145182485e-05	6.68524149326373e-05
TEX41	0.0758596748010319	9.50651784365098	211.185708244877	7.57148840668851e-48	1.83088330769924e-47
TLX2	0.0757999420440885	9.50684905879788	171.580814522549	3.34125752416293e-39	7.47742466338773e-39
PSPN	0.0757532153186536	9.51517613084723	40.2266371313381	2.26143652273792e-10	3.40115117854833e-10
NOP9	0.075552918813374	9.53112337042771	21.6104338803161	3.34029767817357e-06	4.53135317588607e-06
CATSPERG	0.0755254752936063	9.51371536956659	45.0078278566998	1.9624839319742e-11	3.0138796875444e-11
PLCXD2	0.0754463214971532	9.50721712001054	142.893658040651	6.20129128485273e-33	1.29999186123529e-32
PFN4	0.0753327405611978	9.51058640137433	63.8887748590505	1.31645615950672e-15	2.17723705140317e-15
ATPIF1	0.0753241339852216	9.98866378057742	33.062557547717	8.92408076837748e-09	1.29743008416903e-08
NAB2	0.0753184820729131	9.58449181126325	15.3631201204116	8.87028159228804e-05	0.000114927442420349
TRMT2A	0.0752834632385985	9.57304234413004	15.5390787485521	8.08171699886523e-05	0.000104867886371259
ANKFY1	0.0752805185684631	9.59622033680103	15.3402774756687	8.97817673431588e-05	0.000116310196346649
ISPD	0.0752281523062097	9.51661746914119	35.9801171399795	1.99341282521721e-09	2.93576150144031e-09
ZNF460	0.0751660293805803	9.52559960111104	24.4656360201734	7.56470861140155e-07	1.04586470130327e-06
MED23	0.0751535437857246	9.55014488434406	16.9381308155425	3.86180141210194e-05	5.06837495387154e-05
MAGOH	0.0751444726427604	9.78004105501125	21.7801826571085	3.05741870458126e-06	4.15214823458973e-06
ZSWIM3	0.075082932882382	9.51453446192935	41.5391872338205	1.15531712324691e-10	1.74883574299913e-10
HOXA4	0.0748562088501033	9.52278708136484	26.5829814371355	2.52457837844433e-07	3.53644093834167e-07
CPA4	0.0748422184123702	9.5088523705973	86.1882426204356	1.63597430115165e-20	2.92213984244581e-20
ANKRD29	0.0748108743863989	9.51909710960717	31.01096736201	2.5657451770113e-08	3.69181602677398e-08
